code,term
7.1771E+13,Diabetic_neurological_complications
9.44141E+14,Diabetic_neurological_complications
11060002,Disorders_of_autonomic_nervous_system
15241006,Disorders_of_autonomic_nervous_system
15241006,Disorders_of_autonomic_nervous_system
15241006,Disorders_of_autonomic_nervous_system
15241006,Disorders_of_autonomic_nervous_system
15743005,Disorders_of_autonomic_nervous_system
29159009,Disorders_of_autonomic_nervous_system
29159009,Disorders_of_autonomic_nervous_system
50620007,Disorders_of_autonomic_nervous_system
51723007,Disorders_of_autonomic_nervous_system
84438001,Disorders_of_autonomic_nervous_system
86489003,Disorders_of_autonomic_nervous_system
86489003,Disorders_of_autonomic_nervous_system
128123007,Disorders_of_autonomic_nervous_system
128200000,Disorders_of_autonomic_nervous_system
128200000,Disorders_of_autonomic_nervous_system
128200000,Disorders_of_autonomic_nervous_system
128200000,Disorders_of_autonomic_nervous_system
128200000,Disorders_of_autonomic_nervous_system
128200000,Disorders_of_autonomic_nervous_system
129618003,Disorders_of_autonomic_nervous_system
164018003,Disorders_of_autonomic_nervous_system
192915005,Disorders_of_autonomic_nervous_system
192918007,Disorders_of_autonomic_nervous_system
271730003,Disorders_of_autonomic_nervous_system
271730003,Disorders_of_autonomic_nervous_system
314944001,Disorders_of_autonomic_nervous_system
371073003,Disorders_of_autonomic_nervous_system
398064005,Disorders_of_autonomic_nervous_system
398064005,Disorders_of_autonomic_nervous_system
408751001,Disorders_of_autonomic_nervous_system
425671009,Disorders_of_autonomic_nervous_system
425671009,Disorders_of_autonomic_nervous_system
712537009,Disorders_of_autonomic_nervous_system
734947007,Disorders_of_autonomic_nervous_system
734987002,Disorders_of_autonomic_nervous_system
734988007,Disorders_of_autonomic_nervous_system
734989004,Disorders_of_autonomic_nervous_system
4494009,Diverticular_disease_of_intestine
4494009,Diverticular_disease_of_intestine
8114009,Diverticular_disease_of_intestine
8114009,Diverticular_disease_of_intestine
21692001,Diverticular_disease_of_intestine
33838003,Diverticular_disease_of_intestine
56165008,Diverticular_disease_of_intestine
56165008,Diverticular_disease_of_intestine
63532004,Diverticular_disease_of_intestine
63532004,Diverticular_disease_of_intestine
67153004,Diverticular_disease_of_intestine
76953007,Diverticular_disease_of_intestine
111358007,Diverticular_disease_of_intestine
111359004,Diverticular_disease_of_intestine
197083003,Diverticular_disease_of_intestine
197084009,Diverticular_disease_of_intestine
197085005,Diverticular_disease_of_intestine
197091007,Diverticular_disease_of_intestine
197092000,Diverticular_disease_of_intestine
197104005,Diverticular_disease_of_intestine
197104005,Diverticular_disease_of_intestine
197104005,Diverticular_disease_of_intestine
197105006,Diverticular_disease_of_intestine
197106007,Diverticular_disease_of_intestine
197107003,Diverticular_disease_of_intestine
197112002,Diverticular_disease_of_intestine
235774002,Diverticular_disease_of_intestine
280992001,Diverticular_disease_of_intestine
280992001,Diverticular_disease_of_intestine
280993006,Diverticular_disease_of_intestine
280993006,Diverticular_disease_of_intestine
307496006,Diverticular_disease_of_intestine
307496006,Diverticular_disease_of_intestine
307496006,Diverticular_disease_of_intestine
386197003,Diverticular_disease_of_intestine
397881000,Diverticular_disease_of_intestine
397881000,Diverticular_disease_of_intestine
397881000,Diverticular_disease_of_intestine
397881000,Diverticular_disease_of_intestine
398050005,Diverticular_disease_of_intestine
398157006,Diverticular_disease_of_intestine
398157006,Diverticular_disease_of_intestine
41040004,Downs_syndrome
41040004,Downs_syndrome
41040004,Downs_syndrome
41040004,Downs_syndrome
41040004,Downs_syndrome
205615000,Downs_syndrome
205616004,Downs_syndrome
205616004,Downs_syndrome
254264002,Downs_syndrome
254264002,Downs_syndrome
9.26081E+14,Downs_syndrome
9.26111E+14,Downs_syndrome
32096006,Dysmenorrhoea
65754002,Dysmenorrhoea
65754002,Dysmenorrhoea
161783006,Dysmenorrhoea
161783006,Dysmenorrhoea
191977008,Dysmenorrhoea
266599000,Dysmenorrhoea
266599000,Dysmenorrhoea
266599000,Dysmenorrhoea
289900009,Dysmenorrhoea
14077003,Eating_disorders
14077003,Eating_disorders
56882008,Eating_disorders
56882008,Eating_disorders
72366004,Eating_disorders
72366004,Eating_disorders
72366004,Eating_disorders
72366004,Eating_disorders
72366004,Eating_disorders
72366004,Eating_disorders
72366004,Eating_disorders
78004001,Eating_disorders
78004001,Eating_disorders
78004001,Eating_disorders
78004001,Eating_disorders
78004001,Eating_disorders
79890006,Eating_disorders
161471008,Eating_disorders
192017004,Eating_disorders
231522009,Eating_disorders
231523004,Eating_disorders
248122005,Eating_disorders
270902002,Eating_disorders
270902002,Eating_disorders
400973003,Eating_disorders
439437006,Eating_disorders
4.96871E+14,Eating_disorders
17778006,End_stage_renal_disease
28812006,End_stage_renal_disease
33461007,End_stage_renal_disease
46177005,End_stage_renal_disease
46177005,End_stage_renal_disease
46177005,End_stage_renal_disease
66402002,End_stage_renal_disease
70536003,End_stage_renal_disease
70536003,End_stage_renal_disease
70536003,End_stage_renal_disease
71192002,End_stage_renal_disease
71192002,End_stage_renal_disease
88797001,End_stage_renal_disease
88797001,End_stage_renal_disease
108241001,End_stage_renal_disease
116223007,End_stage_renal_disease
116223007,End_stage_renal_disease
161665007,End_stage_renal_disease
161665007,End_stage_renal_disease
161693006,End_stage_renal_disease
161693006,End_stage_renal_disease
168140004,End_stage_renal_disease
175901007,End_stage_renal_disease
175901007,End_stage_renal_disease
175902000,End_stage_renal_disease
175902000,End_stage_renal_disease
175902000,End_stage_renal_disease
175902000,End_stage_renal_disease
175948009,End_stage_renal_disease
180272001,End_stage_renal_disease
180272001,End_stage_renal_disease
180273006,End_stage_renal_disease
180277007,End_stage_renal_disease
182753006,End_stage_renal_disease
197747000,End_stage_renal_disease
197747000,End_stage_renal_disease
213150003,End_stage_renal_disease
216878005,End_stage_renal_disease
216933008,End_stage_renal_disease
225229003,End_stage_renal_disease
225281003,End_stage_renal_disease
225282005,End_stage_renal_disease
225283000,End_stage_renal_disease
236539007,End_stage_renal_disease
236570004,End_stage_renal_disease
236573002,End_stage_renal_disease
236574008,End_stage_renal_disease
236575009,End_stage_renal_disease
236576005,End_stage_renal_disease
236577001,End_stage_renal_disease
236578006,End_stage_renal_disease
236582008,End_stage_renal_disease
238317004,End_stage_renal_disease
238318009,End_stage_renal_disease
251859005,End_stage_renal_disease
265764009,End_stage_renal_disease
265764009,End_stage_renal_disease
276883000,End_stage_renal_disease
277010001,End_stage_renal_disease
284348003,End_stage_renal_disease
302497006,End_stage_renal_disease
302497006,End_stage_renal_disease
310489004,End_stage_renal_disease
385972005,End_stage_renal_disease
423062001,End_stage_renal_disease
428645009,End_stage_renal_disease
428648006,End_stage_renal_disease
430332005,End_stage_renal_disease
433146000,End_stage_renal_disease
449288005,End_stage_renal_disease
699235009,End_stage_renal_disease
711411006,End_stage_renal_disease
711413009,End_stage_renal_disease
711446003,End_stage_renal_disease
711446003,End_stage_renal_disease
711446003,End_stage_renal_disease
3.24501E+14,End_stage_renal_disease
3.24541E+14,End_stage_renal_disease
3.24541E+14,End_stage_renal_disease
3.98471E+14,End_stage_renal_disease
4.10511E+14,End_stage_renal_disease
4.10511E+14,End_stage_renal_disease
4.26351E+14,End_stage_renal_disease
4.26351E+14,End_stage_renal_disease
4.26361E+14,End_stage_renal_disease
8.43691E+14,End_stage_renal_disease
8.44661E+14,End_stage_renal_disease
8.46461E+14,End_stage_renal_disease
8.46671E+14,End_stage_renal_disease
8.46731E+14,End_stage_renal_disease
8.46761E+14,End_stage_renal_disease
8.46801E+14,End_stage_renal_disease
8.47881E+14,End_stage_renal_disease
8.53631E+14,End_stage_renal_disease
8.53651E+14,End_stage_renal_disease
8.54161E+14,End_stage_renal_disease
8.65761E+14,End_stage_renal_disease
8.65781E+14,End_stage_renal_disease
8.65801E+14,End_stage_renal_disease
8.65841E+14,End_stage_renal_disease
8.66001E+14,End_stage_renal_disease
8.66041E+14,End_stage_renal_disease
8.66061E+14,End_stage_renal_disease
8.67011E+14,End_stage_renal_disease
8.67051E+14,End_stage_renal_disease
9.91511E+14,End_stage_renal_disease
9.91521E+14,End_stage_renal_disease
5327000,Endometriosis
5562006,Endometriosis
5562006,Endometriosis
8421002,Endometriosis
9563009,Endometriosis
10535001,Endometriosis
17829005,Endometriosis
22611009,Endometriosis
38780008,Endometriosis
44601009,Endometriosis
50993001,Endometriosis
52533003,Endometriosis
52533003,Endometriosis
52533003,Endometriosis
53913001,Endometriosis
57493005,Endometriosis
61640006,Endometriosis
64286001,Endometriosis
65099004,Endometriosis
76376003,Endometriosis
76376003,Endometriosis
76376003,Endometriosis
84305006,Endometriosis
128726006,Endometriosis
129103003,Endometriosis
129103003,Endometriosis
129103003,Endometriosis
129103003,Endometriosis
129103003,Endometriosis
198247003,Endometriosis
198251001,Endometriosis
198251001,Endometriosis
237115002,Endometriosis
237115002,Endometriosis
237116001,Endometriosis
266589005,Endometriosis
416155004,Endometriosis
56528004,Enteropathic_arthropathy
201727001,Enteropathic_arthropathy
201728006,Enteropathic_arthropathy
201805000,Enteropathic_arthropathy
201807008,Enteropathic_arthropathy
1539003,Enthesopathies__synovial_disorders
1539003,Enthesopathies__synovial_disorders
1539003,Enthesopathies__synovial_disorders
4106009,Enthesopathies__synovial_disorders
4106009,Enthesopathies__synovial_disorders
4106009,Enthesopathies__synovial_disorders
6849006,Enthesopathies__synovial_disorders
6858004,Enthesopathies__synovial_disorders
7674000,Enthesopathies__synovial_disorders
10317009,Enthesopathies__synovial_disorders
11568002,Enthesopathies__synovial_disorders
11654001,Enthesopathies__synovial_disorders
17059001,Enthesopathies__synovial_disorders
17059001,Enthesopathies__synovial_disorders
21409006,Enthesopathies__synovial_disorders
21794005,Enthesopathies__synovial_disorders
21794005,Enthesopathies__synovial_disorders
23680005,Enthesopathies__synovial_disorders
23680005,Enthesopathies__synovial_disorders
27741009,Enthesopathies__synovial_disorders
29210001,Enthesopathies__synovial_disorders
30936004,Enthesopathies__synovial_disorders
30936004,Enthesopathies__synovial_disorders
30936004,Enthesopathies__synovial_disorders
33439002,Enthesopathies__synovial_disorders
34840004,Enthesopathies__synovial_disorders
34840004,Enthesopathies__synovial_disorders
35185008,Enthesopathies__synovial_disorders
35185008,Enthesopathies__synovial_disorders
35185008,Enthesopathies__synovial_disorders
37785001,Enthesopathies__synovial_disorders
39547005,Enthesopathies__synovial_disorders
39547005,Enthesopathies__synovial_disorders
40799003,Enthesopathies__synovial_disorders
40799003,Enthesopathies__synovial_disorders
41137001,Enthesopathies__synovial_disorders
42786005,Enthesopathies__synovial_disorders
42786005,Enthesopathies__synovial_disorders
42786005,Enthesopathies__synovial_disorders
42786005,Enthesopathies__synovial_disorders
43800000,Enthesopathies__synovial_disorders
44245003,Enthesopathies__synovial_disorders
45231001,Enthesopathies__synovial_disorders
50921008,Enthesopathies__synovial_disorders
52334005,Enthesopathies__synovial_disorders
52817008,Enthesopathies__synovial_disorders
52817008,Enthesopathies__synovial_disorders
52817008,Enthesopathies__synovial_disorders
53208009,Enthesopathies__synovial_disorders
53286005,Enthesopathies__synovial_disorders
53286005,Enthesopathies__synovial_disorders
55260003,Enthesopathies__synovial_disorders
57356000,Enthesopathies__synovial_disorders
57356000,Enthesopathies__synovial_disorders
58781003,Enthesopathies__synovial_disorders
60644007,Enthesopathies__synovial_disorders
64166009,Enthesopathies__synovial_disorders
67801009,Enthesopathies__synovial_disorders
67801009,Enthesopathies__synovial_disorders
75680005,Enthesopathies__synovial_disorders
77323000,Enthesopathies__synovial_disorders
78715003,Enthesopathies__synovial_disorders
81498004,Enthesopathies__synovial_disorders
81498004,Enthesopathies__synovial_disorders
82675004,Enthesopathies__synovial_disorders
82675004,Enthesopathies__synovial_disorders
84017003,Enthesopathies__synovial_disorders
84017003,Enthesopathies__synovial_disorders
84017003,Enthesopathies__synovial_disorders
84308008,Enthesopathies__synovial_disorders
95414005,Enthesopathies__synovial_disorders
111239001,Enthesopathies__synovial_disorders
111239001,Enthesopathies__synovial_disorders
111242007,Enthesopathies__synovial_disorders
111243002,Enthesopathies__synovial_disorders
111243002,Enthesopathies__synovial_disorders
178242000,Enthesopathies__synovial_disorders
202836006,Enthesopathies__synovial_disorders
202841003,Enthesopathies__synovial_disorders
202841003,Enthesopathies__synovial_disorders
202841003,Enthesopathies__synovial_disorders
202841003,Enthesopathies__synovial_disorders
202842005,Enthesopathies__synovial_disorders
202843000,Enthesopathies__synovial_disorders
202843000,Enthesopathies__synovial_disorders
202848009,Enthesopathies__synovial_disorders
202849001,Enthesopathies__synovial_disorders
202850001,Enthesopathies__synovial_disorders
202855006,Enthesopathies__synovial_disorders
202855006,Enthesopathies__synovial_disorders
202856007,Enthesopathies__synovial_disorders
202856007,Enthesopathies__synovial_disorders
202856007,Enthesopathies__synovial_disorders
202857003,Enthesopathies__synovial_disorders
202863007,Enthesopathies__synovial_disorders
202863007,Enthesopathies__synovial_disorders
202863007,Enthesopathies__synovial_disorders
202868003,Enthesopathies__synovial_disorders
202872004,Enthesopathies__synovial_disorders
202873009,Enthesopathies__synovial_disorders
202880006,Enthesopathies__synovial_disorders
202881005,Enthesopathies__synovial_disorders
202884002,Enthesopathies__synovial_disorders
202885001,Enthesopathies__synovial_disorders
202900007,Enthesopathies__synovial_disorders
202900007,Enthesopathies__synovial_disorders
202900007,Enthesopathies__synovial_disorders
202900007,Enthesopathies__synovial_disorders
202900007,Enthesopathies__synovial_disorders
202907005,Enthesopathies__synovial_disorders
202908000,Enthesopathies__synovial_disorders
202910003,Enthesopathies__synovial_disorders
202911004,Enthesopathies__synovial_disorders
202912006,Enthesopathies__synovial_disorders
202913001,Enthesopathies__synovial_disorders
202914007,Enthesopathies__synovial_disorders
202915008,Enthesopathies__synovial_disorders
202916009,Enthesopathies__synovial_disorders
202917000,Enthesopathies__synovial_disorders
202918005,Enthesopathies__synovial_disorders
202919002,Enthesopathies__synovial_disorders
202920008,Enthesopathies__synovial_disorders
202921007,Enthesopathies__synovial_disorders
202922000,Enthesopathies__synovial_disorders
202923005,Enthesopathies__synovial_disorders
202924004,Enthesopathies__synovial_disorders
202925003,Enthesopathies__synovial_disorders
202926002,Enthesopathies__synovial_disorders
202941002,Enthesopathies__synovial_disorders
202941002,Enthesopathies__synovial_disorders
202961008,Enthesopathies__synovial_disorders
202962001,Enthesopathies__synovial_disorders
202963006,Enthesopathies__synovial_disorders
202964000,Enthesopathies__synovial_disorders
202965004,Enthesopathies__synovial_disorders
202967007,Enthesopathies__synovial_disorders
202971005,Enthesopathies__synovial_disorders
202973008,Enthesopathies__synovial_disorders
209767002,Enthesopathies__synovial_disorders
209771004,Enthesopathies__synovial_disorders
209772006,Enthesopathies__synovial_disorders
221695002,Enthesopathies__synovial_disorders
239816008,Enthesopathies__synovial_disorders
239816008,Enthesopathies__synovial_disorders
239817004,Enthesopathies__synovial_disorders
239817004,Enthesopathies__synovial_disorders
239818009,Enthesopathies__synovial_disorders
239818009,Enthesopathies__synovial_disorders
239954007,Enthesopathies__synovial_disorders
239954007,Enthesopathies__synovial_disorders
239960007,Enthesopathies__synovial_disorders
239961006,Enthesopathies__synovial_disorders
239961006,Enthesopathies__synovial_disorders
239993003,Enthesopathies__synovial_disorders
240002009,Enthesopathies__synovial_disorders
240003004,Enthesopathies__synovial_disorders
240004005,Enthesopathies__synovial_disorders
240018003,Enthesopathies__synovial_disorders
240018003,Enthesopathies__synovial_disorders
240028007,Enthesopathies__synovial_disorders
240033006,Enthesopathies__synovial_disorders
240036003,Enthesopathies__synovial_disorders
240202000,Enthesopathies__synovial_disorders
240203005,Enthesopathies__synovial_disorders
240205003,Enthesopathies__synovial_disorders
264989003,Enthesopathies__synovial_disorders
264989003,Enthesopathies__synovial_disorders
268002004,Enthesopathies__synovial_disorders
268002004,Enthesopathies__synovial_disorders
268002004,Enthesopathies__synovial_disorders
268002004,Enthesopathies__synovial_disorders
270887007,Enthesopathies__synovial_disorders
273445002,Enthesopathies__synovial_disorders
281550008,Enthesopathies__synovial_disorders
297709009,Enthesopathies__synovial_disorders
297709009,Enthesopathies__synovial_disorders
297709009,Enthesopathies__synovial_disorders
297709009,Enthesopathies__synovial_disorders
301813003,Enthesopathies__synovial_disorders
302936009,Enthesopathies__synovial_disorders
302937000,Enthesopathies__synovial_disorders
302937000,Enthesopathies__synovial_disorders
312836001,Enthesopathies__synovial_disorders
312836001,Enthesopathies__synovial_disorders
399114005,Enthesopathies__synovial_disorders
399114005,Enthesopathies__synovial_disorders
399114005,Enthesopathies__synovial_disorders
415574006,Enthesopathies__synovial_disorders
415575007,Enthesopathies__synovial_disorders
416209007,Enthesopathies__synovial_disorders
423778009,Enthesopathies__synovial_disorders
423849004,Enthesopathies__synovial_disorders
425940002,Enthesopathies__synovial_disorders
428883008,Enthesopathies__synovial_disorders
429598009,Enthesopathies__synovial_disorders
441907007,Enthesopathies__synovial_disorders
442048005,Enthesopathies__synovial_disorders
442520000,Enthesopathies__synovial_disorders
445345005,Enthesopathies__synovial_disorders
699312008,Enthesopathies__synovial_disorders
712484007,Enthesopathies__synovial_disorders
712484007,Enthesopathies__synovial_disorders
733227000,Enthesopathies__synovial_disorders
3.78521E+14,Enthesopathies__synovial_disorders
3.78551E+14,Enthesopathies__synovial_disorders
8.66511E+14,Enthesopathies__synovial_disorders
241006,Epilepsy
5510009,Epilepsy
6204001,Epilepsy
7033004,Epilepsy
13973009,Epilepsy
19598007,Epilepsy
28055006,Epilepsy
28055006,Epilepsy
28055006,Epilepsy
28055006,Epilepsy
28055006,Epilepsy
28055006,Epilepsy
31758001,Epilepsy
36217008,Epilepsy
44145005,Epilepsy
50866000,Epilepsy
65120008,Epilepsy
65120008,Epilepsy
65120008,Epilepsy
73495003,Epilepsy
75023009,Epilepsy
79745005,Epilepsy
84757009,Epilepsy
84757009,Epilepsy
84757009,Epilepsy
84757009,Epilepsy
84757009,Epilepsy
84757009,Epilepsy
89525009,Epilepsy
95208000,Epilepsy
111479008,Epilepsy
161480008,Epilepsy
162658001,Epilepsy
162658001,Epilepsy
170702005,Epilepsy
170702005,Epilepsy
170704006,Epilepsy
170706008,Epilepsy
170707004,Epilepsy
170709001,Epilepsy
170710006,Epilepsy
170711005,Epilepsy
170712003,Epilepsy
192845009,Epilepsy
192979009,Epilepsy
192979009,Epilepsy
192979009,Epilepsy
192981006,Epilepsy
192982004,Epilepsy
192990004,Epilepsy
192990004,Epilepsy
192991000,Epilepsy
192992007,Epilepsy
192993002,Epilepsy
192999003,Epilepsy
192999003,Epilepsy
193000002,Epilepsy
193002005,Epilepsy
193003000,Epilepsy
193004006,Epilepsy
193008009,Epilepsy
193009001,Epilepsy
193009001,Epilepsy
193010006,Epilepsy
193011005,Epilepsy
193021002,Epilepsy
193022009,Epilepsy
230381009,Epilepsy
230381009,Epilepsy
230381009,Epilepsy
230381009,Epilepsy
230387008,Epilepsy
230413002,Epilepsy
230418006,Epilepsy
230423006,Epilepsy
230429005,Epilepsy
230429005,Epilepsy
230437002,Epilepsy
230437002,Epilepsy
230438007,Epilepsy
230441003,Epilepsy
230444006,Epilepsy
230445007,Epilepsy
230456007,Epilepsy
230456007,Epilepsy
230456007,Epilepsy
230456007,Epilepsy
230460005,Epilepsy
267581004,Epilepsy
307356008,Epilepsy
307357004,Epilepsy
313307000,Epilepsy
314827004,Epilepsy
314828009,Epilepsy
352818000,Epilepsy
352818000,Epilepsy
361123003,Epilepsy
361268000,Epilepsy
395689002,Epilepsy
401062003,Epilepsy
401178003,Epilepsy
407570006,Epilepsy
407585000,Epilepsy
407616001,Epilepsy
407617005,Epilepsy
407618000,Epilepsy
407619008,Epilepsy
407620002,Epilepsy
407621003,Epilepsy
407622005,Epilepsy
407623000,Epilepsy
407627004,Epilepsy
407675009,Epilepsy
413101007,Epilepsy
414860000,Epilepsy
416090009,Epilepsy
429279006,Epilepsy
712814005,Epilepsy
8.8491E+13,Epilepsy
9.3141E+13,Epilepsy
9.3151E+13,Epilepsy
9.3211E+13,Epilepsy
9.3401E+13,Epilepsy
1.08211E+14,Epilepsy
1.99451E+14,Epilepsy
2.02061E+14,Epilepsy
2.02071E+14,Epilepsy
2.02081E+14,Epilepsy
2.48371E+14,Epilepsy
5.09341E+14,Epilepsy
5.09341E+14,Epilepsy
5.26921E+14,Epilepsy
5.26941E+14,Epilepsy
5.26961E+14,Epilepsy
8.40261E+14,Epilepsy
9.68661E+14,Epilepsy
71588001,Erectile_dysfunction
73491007,Erectile_dysfunction
175881006,Erectile_dysfunction
175886001,Erectile_dysfunction
176566004,Erectile_dysfunction
198036002,Erectile_dysfunction
243083002,Erectile_dysfunction
243754005,Erectile_dysfunction
248773007,Erectile_dysfunction
248779006,Erectile_dysfunction
268723003,Erectile_dysfunction
397803000,Erectile_dysfunction
397803000,Erectile_dysfunction
397803000,Erectile_dysfunction
473327001,Erectile_dysfunction
704048004,Erectile_dysfunction
707300000,Erectile_dysfunction
8.51081E+14,Erectile_dysfunction
8.67891E+14,Erectile_dysfunction
467003,Female_genital_prolapse
9283009,Female_genital_prolapse
11374003,Female_genital_prolapse
11597004,Female_genital_prolapse
11597004,Female_genital_prolapse
13910004,Female_genital_prolapse
13910004,Female_genital_prolapse
18973006,Female_genital_prolapse
24893009,Female_genital_prolapse
24976005,Female_genital_prolapse
31591008,Female_genital_prolapse
31591008,Female_genital_prolapse
39845007,Female_genital_prolapse
39845007,Female_genital_prolapse
40421008,Female_genital_prolapse
42116007,Female_genital_prolapse
45372001,Female_genital_prolapse
45372001,Female_genital_prolapse
45372001,Female_genital_prolapse
46226009,Female_genital_prolapse
48230001,Female_genital_prolapse
53944005,Female_genital_prolapse
62730001,Female_genital_prolapse
62730001,Female_genital_prolapse
63871009,Female_genital_prolapse
63871009,Female_genital_prolapse
63871009,Female_genital_prolapse
73998008,Female_genital_prolapse
73998008,Female_genital_prolapse
73998008,Female_genital_prolapse
73998008,Female_genital_prolapse
73998008,Female_genital_prolapse
82347009,Female_genital_prolapse
82418001,Female_genital_prolapse
82418001,Female_genital_prolapse
82418001,Female_genital_prolapse
171456005,Female_genital_prolapse
171456005,Female_genital_prolapse
171456005,Female_genital_prolapse
171456005,Female_genital_prolapse
171456005,Female_genital_prolapse
171456005,Female_genital_prolapse
176697007,Female_genital_prolapse
176697007,Female_genital_prolapse
176697007,Female_genital_prolapse
176697007,Female_genital_prolapse
176697007,Female_genital_prolapse
176712005,Female_genital_prolapse
176716008,Female_genital_prolapse
176725002,Female_genital_prolapse
176726001,Female_genital_prolapse
176726001,Female_genital_prolapse
198268002,Female_genital_prolapse
213139001,Female_genital_prolapse
236857000,Female_genital_prolapse
236859002,Female_genital_prolapse
236865002,Female_genital_prolapse
238034001,Female_genital_prolapse
238034001,Female_genital_prolapse
238034001,Female_genital_prolapse
238034001,Female_genital_prolapse
252005008,Female_genital_prolapse
267018007,Female_genital_prolapse
302371001,Female_genital_prolapse
302371001,Female_genital_prolapse
314487008,Female_genital_prolapse
314487008,Female_genital_prolapse
354737001,Female_genital_prolapse
354737001,Female_genital_prolapse
354737001,Female_genital_prolapse
355736000,Female_genital_prolapse
367444000,Female_genital_prolapse
386631003,Female_genital_prolapse
397823004,Female_genital_prolapse
397823004,Female_genital_prolapse
398061002,Female_genital_prolapse
398061002,Female_genital_prolapse
398061002,Female_genital_prolapse
413938008,Female_genital_prolapse
413939000,Female_genital_prolapse
413940003,Female_genital_prolapse
413941004,Female_genital_prolapse
426193005,Female_genital_prolapse
426573009,Female_genital_prolapse
429574002,Female_genital_prolapse
444599008,Female_genital_prolapse
444599008,Female_genital_prolapse
447072005,Female_genital_prolapse
2.27981E+14,Female_genital_prolapse
3160009,Female_infertility
6738008,Female_infertility
6738008,Female_infertility
6738008,Female_infertility
6738008,Female_infertility
6738008,Female_infertility
8619003,Female_infertility
26899006,Female_infertility
26899006,Female_infertility
30238006,Female_infertility
30826006,Female_infertility
30826006,Female_infertility
39446004,Female_infertility
39446004,Female_infertility
53821008,Female_infertility
65046005,Female_infertility
65046005,Female_infertility
80330000,Female_infertility
161798008,Female_infertility
161798008,Female_infertility
164820001,Female_infertility
169589005,Female_infertility
169589005,Female_infertility
183036001,Female_infertility
198014000,Female_infertility
198445009,Female_infertility
198446005,Female_infertility
198448006,Female_infertility
198448006,Female_infertility
198449003,Female_infertility
198450003,Female_infertility
198452006,Female_infertility
198453001,Female_infertility
198456009,Female_infertility
198457000,Female_infertility
198459002,Female_infertility
198460007,Female_infertility
198464003,Female_infertility
198465002,Female_infertility
237139007,Female_infertility
237143006,Female_infertility
266609001,Female_infertility
266609001,Female_infertility
297106006,Female_infertility
297121000,Female_infertility
313279000,Female_infertility
389094009,Female_infertility
408966007,Female_infertility
414187003,Female_infertility
427547007,Female_infertility
3.99071E+14,Female_infertility
4.27641E+14,Female_infertility
203082005,Fibromyalgia
203082005,Fibromyalgia
15332004,Folate_deficiency_with_and_without_anaemia
85649008,Folate_deficiency_with_and_without_anaemia
85649008,Folate_deficiency_with_and_without_anaemia
85649008,Folate_deficiency_with_and_without_anaemia
85649008,Folate_deficiency_with_and_without_anaemia
165650003,Folate_deficiency_with_and_without_anaemia
165656009,Folate_deficiency_with_and_without_anaemia
165659002,Folate_deficiency_with_and_without_anaemia
190633005,Folate_deficiency_with_and_without_anaemia
191146005,Folate_deficiency_with_and_without_anaemia
191148006,Folate_deficiency_with_and_without_anaemia
191149003,Folate_deficiency_with_and_without_anaemia
191150003,Folate_deficiency_with_and_without_anaemia
191154007,Folate_deficiency_with_and_without_anaemia
267518003,Folate_deficiency_with_and_without_anaemia
1705000,Fracture_of_hip
1705000,Fracture_of_hip
5913000,Fracture_of_hip
5913000,Fracture_of_hip
5913000,Fracture_of_hip
11964008,Fracture_of_hip
12746007,Fracture_of_hip
12746007,Fracture_of_hip
20100009,Fracture_of_hip
25415003,Fracture_of_hip
26938002,Fracture_of_hip
28576007,Fracture_of_hip
41191003,Fracture_of_hip
57470004,Fracture_of_hip
89820008,Fracture_of_hip
179018001,Fracture_of_hip
179064006,Fracture_of_hip
179066008,Fracture_of_hip
179067004,Fracture_of_hip
179097007,Fracture_of_hip
179098002,Fracture_of_hip
179100002,Fracture_of_hip
179102005,Fracture_of_hip
179102005,Fracture_of_hip
179104006,Fracture_of_hip
179105007,Fracture_of_hip
179106008,Fracture_of_hip
179106008,Fracture_of_hip
179107004,Fracture_of_hip
179108009,Fracture_of_hip
179136004,Fracture_of_hip
179137008,Fracture_of_hip
179138003,Fracture_of_hip
179159005,Fracture_of_hip
208521006,Fracture_of_hip
208521006,Fracture_of_hip
208521006,Fracture_of_hip
208523009,Fracture_of_hip
208524003,Fracture_of_hip
208526001,Fracture_of_hip
208528000,Fracture_of_hip
208529008,Fracture_of_hip
208530003,Fracture_of_hip
208531004,Fracture_of_hip
208536009,Fracture_of_hip
208540000,Fracture_of_hip
208541001,Fracture_of_hip
208542008,Fracture_of_hip
208543003,Fracture_of_hip
208544009,Fracture_of_hip
208548007,Fracture_of_hip
208548007,Fracture_of_hip
208548007,Fracture_of_hip
208550004,Fracture_of_hip
208551000,Fracture_of_hip
208552007,Fracture_of_hip
208555009,Fracture_of_hip
208555009,Fracture_of_hip
208557001,Fracture_of_hip
208558006,Fracture_of_hip
208559003,Fracture_of_hip
208562000,Fracture_of_hip
209334003,Fracture_of_hip
209335002,Fracture_of_hip
209336001,Fracture_of_hip
209337005,Fracture_of_hip
210967007,Fracture_of_hip
239281003,Fracture_of_hip
239284006,Fracture_of_hip
239285007,Fracture_of_hip
239285007,Fracture_of_hip
239286008,Fracture_of_hip
239288009,Fracture_of_hip
239290005,Fracture_of_hip
239291009,Fracture_of_hip
239292002,Fracture_of_hip
263225007,Fracture_of_hip
263225007,Fracture_of_hip
263229001,Fracture_of_hip
263231005,Fracture_of_hip
265132005,Fracture_of_hip
265132005,Fracture_of_hip
